Grade,Course,Section,Period,Room,Mark1
9,MXRCE,8,12,207,
9,PPF44Q2G,1,2,GYM2,100
9,PPF44Q3G,1,2,GYM2,100
9,SLF44H,7,7,228,92
9,SLF44QL,7,7,228,P
9,SXRKE,8,12,203,
9,ZLUN,8,8,CAFÉ,
9,ZQCTEDA,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
12,FMF44UQX,1,2,116,86
12,GGF11Q18,64,6,147,
12,GMF11Q8,8,8,,
12,GQF11QU3,5,5,LIB,
12,MQFGCQQT,1,1,214,65
12,MRF44H,17,7,208,96
12,MXRNE,4,12,138,
12,PPF44Q2B,8,5,GYM3,90
12,SBF87UBD,1,3,338,84
12,SBF88UBD,1,4,338,84
12,ZLUNGG,64,6,CAFÉ,
12,ZQAPFM,1,13,,
12,ZQAPSB,1,13,,
12,ZQCTEDA,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
10,EEFG8HH,1,6,348,92
10,EXRCE,9,12,121,
10,FLFC8H,1,3,121,95
10,GQF11QLC,15,15,****,26
10,HFF44UQX,3,9,324,85
10,HQFC4TH,1,4,316,92
10,HUF44UQX,6,10,213,90
10,HXRUE,9,12,121,
10,MRF44H,11,5,223,99
10,MXRNE,18,12,229,
10,PPF44Q3G,11,8,GYM2,100
10,SCF44H,2,2,138,91
10,SCF44QL,2,2,138,P
10,SXRXE,12,12,124,
10,UAF44H2,6,8,235,96
10,ZLUN,7,7,CAFÉ,
10,ZQAPHF,1,13,,
10,ZQAPHU,1,13,,
10,ZQCTEHHR,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
10,EEF88HF,1,6,122,95
10,EXRCE,42,12,214,
10,FMFC8H,4,9,116,99
10,GQF11QLC,15,15,****,30
10,HGF88HF,1,7,334A,99
10,HUF44H,1,4,321,93
10,HXRTE,45,12,208,
10,HXRUE,45,12,214,
10,MRF44H,2,2,107,92
10,MXRNE,46,12,107,
10,PPF44Q2B,14,8,GYM3,95
10,PPF44Q3B,14,8,GYM3,95
10,SCF44HG,5,10,141,93
10,SCF44QLG,5,10,141,P
10,SXRXE,45,12,215,
10,ULFC4TP,2,3,B39,100
10,ZLUN,5,5,CAFÉ,
10,ZQCTEMPP,1,14,,
10,ZQELLFOR,1,13,****,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
12,EEFGGHGC,2,6,250,100
12,GGF11Q18,57,5,147,
12,GMF11Q24,2,2,,
12,MPF44UQS,4,7,103,93
12,PPF44Q2B,13,8,GYM3,98
12,PPF44Q3B,13,8,GYM3,97
12,PQF44Q2Y,10,10,251,100
12,PQF44Q3Y,10,10,251,100
12,SDF44HGE,4,9,341,91
12,ZLUNGG,57,5,CAFÉ,
12,ZQCTEERT,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
9,EEFG4HH,1,9,349,93
9,FLFC4HH,1,8,115,99
9,GQF11QLC,15,15,****,33
9,HGF87XHD,1,2,325,81
9,HGF88XHD,1,3,325,81
9,HQF44HH,1,10,311,93
9,HXRTE,11,12,123,
9,MRF44,14,6,214,89
9,MXRNE,18,12,229,
9,PPF44Q3G,6,4,GYM2,100
9,SCF44,7,7,141,87
9,SCF44QL,7,7,141,P
9,SXRXE,12,12,124,
9,UAF44H2,3,4,235,96
9,ZLUN,5,5,CAFÉ,
9,ZQAPHG,1,13,,
9,ZQCTEHHR,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
9,EEFG4QH,1,9,349,88
9,FLFC4HH,1,8,115,96
9,GQF11QLL,15,15,****,34
9,HGF87XHD,1,2,325,80
9,HGF88XHD,1,3,325,80
9,HQF44HH,1,10,311,92
9,HXRTE,11,12,123,
9,MEF44H,5,7,225,90
9,MXRCE,8,12,207,
9,PHF44H2,3,4,B17,94
9,PPF44Q3G,5,4,GYM2,95
9,SLF44,6,6,338,87
9,SLF44QL,6,6,338,P
9,SXRKE,8,12,203,
9,ZLUN,5,5,CAFÉ,
9,ZQAPHG,1,13,,
9,ZQCTEHHR,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
12,FMF44UQX,4,6,225,76
12,FQF44QQY,4,4,216,91
12,GGF11Q18,53,5,149,
12,GMF11Q8,8,8,,
12,GQF11QU2,7,7,LIB,
12,HBF22U,1,2,311,91
12,PGF44Q3C,6,7,GYM1,75
12,PTF21QQS,1,12,251,P
12,PTF22QQS,1,13,251,P
12,SDF88TV,2,3,206,93
12,ZLUNGG,53,5,CAFÉ,
12,ZQAPFM,1,13,,
12,ZQCTEERT,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
9,AWF84H,4,9,222,96
9,EEFG4HG,6,3,246,91
9,FJFC4H,3,10,124,95
9,GQF11QLL,15,15,****,31
9,HGF87QGD,6,5,311,85
9,HGF88QGD,6,6,311,85
9,HXRTE,11,12,123,
9,MEF44HG,3,4,105,95
9,MXRCE,8,12,207,
9,PPF44Q2G,2,2,GYM2,100
9,PPF44Q3G,1,2,GYM2,100
9,SLF44HG,4,7,333,94
9,SLF44QLG,4,7,333,P
9,SXRKE,8,12,203,
9,ZLUN,8,8,CAFÉ,
9,ZQCTEDA,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
11,EEF84QF,3,8,334B,85
11,FKFCCH,20,9,114,100
11,FXTKE,3,12,125,
11,GQF11QLP,15,15,****,27
11,HFF44HQB,2,5,315,97
11,HUF44HQB,2,6,315,93
11,HXRUE,55,12,213,
11,MRF44H,26,10,208,100
11,MXRNE,55,12,104,
11,PPF44Q3B,11,7,GYM3,92
11,SPF44H,2,3,229,91
11,SPF44QL,2,3,229,P
11,SXRPE,55,12,149,
11,UAF88H2,5,7,227,97
11,ZLUN,4,4,CAFÉ,
11,ZQCTESMM,1,14,,
11,ZQELLFOR,1,13,****,
11,ZQIGS,1,14,150,
11,ZQJUNE19,1,14,,
11,EEFGGQQC,4,8,348,65
11,EEFGGQQF,2,9,249,88
11,FKFCCU,1,6,114,75
11,FXTKE,3,12,125,
11,GQF11QLC,15,15,****,31
11,MKFC8UCT,1,3,322,80
11,MRF44,11,5,223,78
11,MXRNE,18,12,229,
11,PPF44Q2B,1,2,GYM3,100
11,PTF21QQS,1,12,251,P
11,PTF22QQS,1,13,251,P
11,SCF44,7,7,141,67
11,SCF44QL,7,7,141,P
11,SXRXE,12,12,124,
11,UAF44H3,1,2,B27,100
11,ZLUN,4,4,CAFÉ,
11,ZQAPMK,1,13,,
11,ZQCTECWD,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE19,1,14,,
11,AUFC4TA,1,4,232,85
11,EEFGGQTC,2,6,250,80
11,EEFGGUTJ,2,5,B6,88
11,MKF44,4,8,106,85
11,MRF44QT,3,3,107,65
11,MXRKE,70,12,211,
11,MXRNE,72,12,116,
11,PWF44QQL,1,9,POOL,70
11,SDF44QTE,3,7,229,65
11,ZLUNPD10,10,10,CAFÉ,
11,ZQCTECWD,1,14,,
11,ZQIGS,1,14,150,
11,ZQISS,1,13,****,
11,ZQISS15X,1,13,****,
11,ZQJUNE19,1,14,,
11,AUFC8UAT,1,3,232,92
11,EEF84QFT,1,2,331,71
11,EEFGGUTJ,3,9,B6,90
11,FJFCCU,20,5,124,73
11,FXTJE,78,12,123,
11,GQF11QLC,15,15,****,26
11,MRF44QT,9,7,219,65
11,MXRNE,82,12,125,
11,PGF44Q2C,3,4,GYM1,85
11,PGF44Q3C,3,4,GYM1,90
11,SCF44QLT,4,8,338,P
11,SCF44QT,4,8,338,71
11,SXRXE,81,12,229,
11,ZLUN,6,6,CAFÉ,
11,ZQCTEDA,1,14,,
11,ZQELLFOR,1,13,****,
11,ZQIGS,1,14,150,
11,ZQISS20X,1,13,****,
11,ZQISSQRA,1,13,****,
11,ZQJUNE19,1,14,,
11,EEFGGHQC,3,7,250,92
11,EEFGGHQF,2,9,249,93
11,FJFC8,1,5,124,76
11,FXTJE,3,12,122,
11,GLFGCH,1,1,334B,94
11,HUF44QG,1,2,316,82
11,HXRUE,9,12,121,
11,MRF44,5,3,221,65
11,MXRKE,3,12,207,
11,MXRNE,18,12,229,
11,PPF44Q2G,6,4,GYM2,98
11,SCF88QQ3,1,4,138,77
11,SDF44HGE,2,6,247,90
11,SXRXE,12,12,124,
11,ZLUN,8,8,CAFÉ,
11,ZQCTEMPP,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE19,1,14,,
9,EEF88HF,1,6,122,95
9,FMFC8,2,7,122,89
9,GQF11QLL,15,15,****,34
9,HGF87QQD,10,9,326,83
9,HGF88QQD,10,10,326,83
9,HXRTE,45,12,208,
9,MEF44H,2,3,207,96
9,MXRCE,46,12,111,
9,PHF44H2,3,4,B17,96
9,PPF44Q3G,5,4,GYM2,97
9,SDF44H,2,8,226,94
9,SLF44HG,1,2,231,97
9,SLF44QLG,1,2,231,P
9,SXRKE,46,12,111,
9,ZLUN,5,5,CAFÉ,
9,ZQCTEERT,1,14,,
9,ZQELLFOR,1,13,****,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
9,EEFG4H,2,4,250,98
9,FMFC4H,4,10,116,100
9,GQF11QLC,15,15,****,35
9,HGF87HQD,2,7,213,92
9,HGF88HQD,2,8,213,92
9,HXRTE,11,12,123,
9,MRF44H,6,3,225,95
9,MXRNE,19,12,231,
9,PHF44H3,8,9,B17,98
9,PPF44Q2G,13,9,GYM2,100
9,SCF44H,1,2,141,96
9,SCF44QL,1,2,141,P
9,SHFC2TM,2,5,248,100
9,SXRXE,12,12,124,
9,ZLUN,6,6,CAFÉ,
9,ZQCTESMM,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
12,GGF11Q18,81,8,147,
12,GMF11Q10,10,10,,
12,GQF11QLP,15,15,****,27
12,MRF44,13,6,203,88
12,MXRNE,4,12,138,
12,PGF44Q2C,8,9,GYM1,98
12,PGF44Q3C,8,9,GYM1,85
12,SPF44,3,4,229,85
12,SPF44QL,3,4,229,P
12,SQF44QQY,7,7,233,100
12,SXRPE,2,12,121,
12,ULFC4TP,2,3,B39,87
12,ULFC8TP,1,5,232,98
12,ZLUNGG,81,8,CAFÉ,
12,ZQCTEMPP,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
10,EEFG8HH,2,9,331,95
10,EXRCE,9,12,121,
10,FLFC8H,2,7,115,96
10,GQF11QLC,15,15,****,30
10,HFF44UQX,1,4,315,90
10,HQFC4TH,2,10,323,93
10,HUF44UQX,2,3,333,96
10,HXRUE,9,12,121,
10,MRF44,14,6,214,83
10,MXRNE,19,12,231,
10,PPF44Q2G,2,2,GYM2,100
10,SCF44QG,4,8,338,84
10,SCF44QLG,4,8,338,P
10,SXRXE,12,12,124,
10,UAF44H3,1,2,B27,100
10,ZLUN,5,5,CAFÉ,
10,ZQAPHF,1,13,,
10,ZQAPHU,1,13,,
10,ZQCTEHHR,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
10,EEFGGHF,2,4,103,97
10,EXRCE,42,12,214,
10,FMFC8H,3,8,215,90
10,GQF11QLC,15,15,****,25
10,HGF88QF,2,9,334A,85
10,HUF44,4,10,314,75
10,HXRTE,45,12,208,
10,HXRUE,45,12,214,
10,MRF44,13,6,203,65
10,MXRNE,46,12,107,
10,PPF44Q2G,7,5,GYM2,100
10,PPF44Q3G,7,5,GYM2,100
10,SCF44QG,1,2,139,68
10,SCF44QLG,1,2,139,P
10,SXRXE,45,12,215,
10,ULFC4TP,2,3,B39,85
10,ZLUN,7,7,CAFÉ,
10,ZQCTEMPP,1,14,,
10,ZQELLCUR,1,13,****,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
11,EEFGGUQJ,2,8,B6,
11,FMFCC,2,4,111,76
11,FXTCE,3,12,105,
11,GAF11QT,64,6,134,
11,GQF11QLC,15,15,****,25
11,MRF44QG,7,5,221,
11,MXRKE,3,12,207,
11,MXRNE,19,12,231,
11,PGF44Q2C,9,10,GYM1,65
11,PGF44Q3C,9,10,GYM1,65
11,SCF84QGF,7,9,115,65
11,SCF84QLG,7,9,115,P
11,SHFC6TM,4,7,327,79
11,SHFCATM,1,3,327,75
11,SXRXE,12,12,124,
11,ZLUNGA,64,6,CAFÉ,
11,ZQCTESMM,1,14,,
11,ZQJUNE19,1,14,,
11,ZQPROBC,1,14,150,
12,BCF44T,31,2,204,67
12,FMF44UQX,2,3,116,90
12,FQF44QQY,6,6,216,100
12,GGF11Q18,54,5,147,
12,GMF11Q7,7,7,,
12,PPF44Q2B,1,2,GYM3,65
12,SHF88U,2,4,327,75
12,ZLUNGG,54,5,CAFÉ,
12,ZQAPFM,1,13,,
12,ZQCTESMM,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
11,EEFGGHTC,1,4,146,91
11,EEFGGQTF,3,8,249,86
11,FMFCCU,3,7,116,95
11,FXTCE,78,12,111,
11,GQF11QLP,15,15,****,27
11,MRF44QT,1,3,214,82
11,MXRKE,80,12,214,
11,MXRNE,82,12,125,
11,PPF44Q2B,18,10,GYM3,95
11,PPF44Q3B,18,10,GYM3,95
11,SHFCATM,2,5,327,90
11,SPF44H,7,9,229,90
11,SPF44QL,7,9,229,P
11,SXRPE,80,12,149,
11,ZLUN,6,6,CAFÉ,
11,ZQCTESMM,1,14,,
11,ZQIGS,1,14,150,
11,ZQISS20X,1,13,****,
11,ZQISSQRA,1,13,****,
11,ZQJUNE19,1,14,,
12,AUFCCTA,2,6,204,
12,BCF44T,21,2,204,
12,EEF84QF,2,5,334B,65
12,FMF44UQX,2,3,116,90
12,GAF11QY,42,4,134,
12,GGF11Q18,45,4,147,
12,GMF11Q9,9,9,,
12,MCF44UAX,2,8,221,65
12,MSF44UQX,1,7,107,
12,PPF44Q3B,2,2,GYM3,
12,ZLUNGTF,4,4,CAFÉ,
12,ZQAPFM,1,13,,
12,ZQAPMCAB,1,13,,
12,ZQAPMS,1,13,,
12,ZQCTEDA,1,14,,
12,ZQELLFOR,1,13,****,
12,ZQJUNE18,1,14,,
12,ZQPROBC,1,14,150,
10,EEF88,1,2,334B,81
10,EXRCE,9,12,121,
10,FSFCCU,2,3,123,95
10,FXTSE,5,12,208,
10,GQF11QLC,15,15,****,34
10,HFF44UQX,1,4,315,86
10,HUF44UQX,5,9,213,85
10,HXRUE,9,12,121,
10,MKFC4TC,3,6,322,95
10,MRF44H,12,5,211,95
10,MXRNE,19,12,231,
10,PPF44Q3B,18,10,GYM3,95
10,SCF44,7,7,141,80
10,SCF44QL,7,7,141,P
10,SXRXE,12,12,124,
10,UAF44Q2,8,10,235,89
10,ZLUN,8,8,CAFÉ,
10,ZQAPHF,1,13,,
10,ZQAPHU,1,13,,
10,ZQCTECWD,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
10,AQF44UVT,2,9,206,98
10,EEF88HG,2,2,348,99
10,EXRCE,9,12,121,
10,FMFC8H,3,8,215,100
10,GQF11QLC,15,15,****,25
10,HFF44UQX,2,7,324,92
10,HUF44UQX,2,3,333,100
10,HXRUE,9,12,121,
10,MQFG8HQT,1,1,214,90
10,MRF44H,9,4,211,100
10,MXRNE,19,12,231,
10,PPF44Q3G,14,10,GYM2,95
10,SCF44HG,3,5,231,100
10,SCF44QLG,3,5,231,P
10,SXRXE,12,12,124,
10,UAF44H2,8,10,235,100
10,ZLUN,6,6,CAFÉ,
10,ZQAPHF,1,13,,
10,ZQAPHU,1,13,,
10,ZQCTEERT,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
9,EEFG4HG,1,8,336,91
9,FMFC4H,4,10,116,100
9,GQF11QLL,15,15,****,25
9,HGF87HGD,1,2,334A,97
9,HGF88HGD,1,3,334A,97
9,HXRTE,11,12,123,
9,MEF44HG,8,9,104,100
9,MXRCE,8,12,207,
9,PPF44Q2B,9,6,GYM3,90
9,SHFC2TM,3,7,248,100
9,SLF44HG,3,5,238,98
9,SLF44QLG,3,5,238,P
9,SXRKE,8,12,203,
9,UAF44H3,4,6,235,100
9,ZLUN,4,4,CAFÉ,
9,ZQCTESMM,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
12,BCF43T,26,8,108,P
12,BCF44T,26,8,108,65
12,GAF11QY,44,4,134,
12,GGF11Q18,45,4,147,
12,GMF11Q9,9,9,,
12,MEF88QG,1,5,207,65
12,MRF44QG,9,7,219,
12,MXRNE,4,12,138,
12,PGF44Q3C,2,3,GYM1,70
12,PQF44Q2Y,6,6,251,100
12,PQF44Q3Y,6,6,251,100
12,SCF88QQ3,3,8,238,65
12,SEF88QQ2,1,3,341,65
12,SHF88U,1,2,327,85
12,SXRUE,2,12,229,
12,SXRXE,2,12,104,
12,ZLUNGRF,4,4,CAFÉ,
12,ZQCTESMM,1,14,,
12,ZQJUNE18,1,14,,
12,ZQPROBC,1,14,150,
10,EEF87,3,3,346,P
10,EEF88,3,3,346,65
10,EEFGCQF,1,4,347,74
10,EXRCE,40,12,211,
10,FMF44UQX,1,2,116,65
10,GAF11QC,64,6,134,
10,GGF11Q18,62,6,147,
10,GMF11Q10,10,10,,
10,HGFCCQQ2,2,7,315,75
10,HUF88QQ3,1,8,313,88
10,HXRTE,45,12,208,
10,HXRUE,45,12,214,
10,MKF44,5,9,106,88
10,MRF44QGF,2,5,105,65
10,MXRNE,45,12,105,
10,PPF44Q2G,11,8,GYM2,65
10,PPF44Q3G,10,7,GYM2,97
10,ZLUNGTR,6,6,CAFÉ,
10,ZQAPFM,1,13,,
10,ZQCTECWD,1,14,,
10,ZQELLCUR,1,13,****,
10,ZQIGS,1,14,150,
10,ZQJUNE18,1,14,,
10,AUFC4TA,3,7,232,100
10,BCF44T,38,10,204,100
10,EEF88QG,6,5,346,85
10,EXRCE,9,12,121,
10,FMFC8H,1,3,215,98
10,GQF11QLC,15,15,****,32
10,HUF44QG,3,6,313,87
10,HXRUE,9,12,121,
10,MRF44,24,9,105,70
10,MXRNE,19,12,231,
10,PPF44Q2G,15,10,GYM2,80
10,SCF44,9,8,141,84
10,SCF44QL,9,8,141,P
10,SXRXE,12,12,124,
10,ZLUN,4,4,CAFÉ,
10,ZQCTEDA,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
10,AUFC4TA,2,6,232,100
10,BCF44T,35,8,111,93
10,EEF88QG,7,5,146,87
10,EXRCE,9,12,121,
10,FMFC8H,5,10,215,99
10,GQF11QLC,15,15,****,26
10,HUF44UQX,5,9,213,80
10,HXRUE,9,12,121,
10,MRF44HG,5,4,104,90
10,MXRNE,19,12,231,
10,PGF44Q2C,7,8,GYM1,100
10,SCF44,4,3,138,85
10,SCF44QL,4,3,138,P
10,SXRXE,12,12,124,
10,ZLUN,7,7,CAFÉ,
10,ZQAPHU,1,13,,
10,ZQCTEDA,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
9,EEFG4,7,7,246,65
9,FMFC8,5,10,215,78
9,GQF11QLL,15,15,****,25
9,HGF87QQD,7,2,313,82
9,HGF88QQD,7,3,313,82
9,HXRTE,11,12,123,
9,MEF44QG,7,9,203,70
9,MXRCE,8,12,207,
9,PPF44Q2B,9,6,GYM3,90
9,PPF44Q3B,10,6,GYM3,92
9,SDF44,2,8,226,73
9,SLF44QG,3,5,238,85
9,SLF44QLG,3,5,238,P
9,SXRKE,8,12,203,
9,ZLUN,4,4,CAFÉ,
9,ZQCTEERT,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
12,BCF44T,32,3,204,90
12,EEFGGQQF,1,4,249,70
12,FMF44UQX,1,2,116,65
12,GAF11QC,55,5,134,
12,GGF11Q18,52,5,149,
12,GMF11Q7,7,7,,
12,PPF44Q2B,3,3,GYM3,70
12,SHF88U,3,6,327,
12,ZLUNGTF,5,5,CAFÉ,
12,ZQAPFM,1,13,,
12,ZQCTESMM,1,14,,
12,ZQJUNE18,1,14,,
12,ZQPROBC,1,14,150,
9,EEFG4HG,1,8,336,90
9,FMFC4H,4,10,116,97
9,GQF11QLL,15,15,****,30
9,HGF87HGD,1,2,334A,90
9,HGF88HGD,1,3,334A,90
9,HXRTE,11,12,123,
9,MEF44H,3,4,214,93
9,MKF44H,2,5,108,90
9,MXRCE,8,12,207,
9,PPF44Q2B,10,6,GYM3,92
9,PPF44Q3B,10,6,GYM3,94
9,PTF21QQS,1,12,251,P
9,PTF22QQS,1,13,251,P
9,SLF44H,9,9,226,95
9,SLF44QL,9,9,226,P
9,SXRKE,8,12,203,
9,ZLUN,7,7,CAFÉ,
9,ZQCTECWD,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
12,GAF11QC,71,7,134,
12,GGF11Q18,72,7,147,
12,GMF11Q8,8,8,,
12,GQF44QQY,5,5,128,
12,PGF43Q2C,5,6,GYM1,P
12,PGF44Q2C,5,6,GYM1,65
12,PPF44Q3B,9,6,GYM3,90
12,SBF83UBD,1,3,338,P
12,SBF84UBD,1,4,338,P
12,SBF85UBD,1,3,338,P
12,SBF86UBD,1,4,338,P
12,SBF87UBD,1,3,338,73
12,SBF88UBD,1,4,338,73
12,ZLUNGMT,7,7,CAFÉ,
12,ZQAPSB,1,13,,
12,ZQCTEERT,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
10,EEF88QW,4,9,246,85
10,EXRCE,72,12,222,
10,FMFC4,3,7,215,65
10,GQF11QLC,15,15,****,26
10,HUF44HW,2,8,329B,90
10,HXRUE,71,12,222,
10,MRF44HW,1,5,219,95
10,MXRNE,72,12,116,
10,PPF44Q2G,14,10,GYM2,98
10,PPF44Q3G,14,10,GYM2,95
10,SCF84HWF,1,6,139,97
10,SCF84QLW,1,6,139,P
10,SXRXE,72,12,222,
10,ULFC4TP,2,3,B39,90
10,ZLUN,4,4,CAFÉ,
10,ZQCTEMPP,1,14,,
10,ZQIGS,1,14,150,
10,ZQISS,1,13,****,
10,ZQISS20X,1,13,****,
10,ZQJUNE20,1,14,,
12,EEF87QT,99,14,****,MP
12,EEF88QT,3,3,146,
12,EEFGGQFT,4,9,334B,65
12,EXRCE,83,12,229,
12,FMFCC,2,4,111,87
12,FXTCE,78,12,111,
12,GAF11QY,64,6,134,
12,GQF11QLC,15,15,****,26
12,HXRTE,83,12,228,
12,MRF43QT,9,7,219,P
12,MRF44QT,9,7,219,65
12,MXRKE,80,12,214,
12,MXRNE,82,12,125,
12,PPF44Q2G,11,8,GYM2,80
12,SCF44QLT,5,10,141,P
12,SCF44QT,5,10,141,
12,SHFC2TM,2,5,248,75
12,SXRXE,81,12,229,
12,UAF88Q3,6,8,235,80
12,ZLUNGA,64,6,CAFÉ,
12,ZQCTESMM,1,14,,
12,ZQELLCUR,1,13,****,
12,ZQISS20X,1,13,****,
12,ZQISSQRA,1,13,****,
12,ZQJAN19,1,14,,
12,ZQPROBC,1,14,150,
9,EEFG4QH,2,2,346,88
9,FLFC4HH,2,10,115,95
9,GQF11QLL,15,15,****,34
9,HGF87XHD,2,8,321,90
9,HGF88XHD,2,9,321,90
9,HQF44HH,2,3,324,95
9,HXRTE,11,12,123,
9,MRF44,17,7,208,88
9,MXRNE,19,12,231,
9,PHF44H2,3,4,B17,94
9,PPF44Q3G,5,4,GYM2,97
9,SLF44H,6,6,338,92
9,SLF44QL,6,6,338,P
9,SXRKE,8,12,203,
9,ZLUN,5,5,CAFÉ,
9,ZQAPHG,1,13,,
9,ZQCTEHHR,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
11,EEFGGQQC,4,8,348,87
11,EEFGGUGJ,2,5,B6,95
11,FJFCCU,2,4,124,96
11,FXTJE,2,12,121,
11,GQF11QLP,15,15,****,27
11,HUF44H,2,7,311,97
11,HXRUE,2,12,104,
11,MRF44H,25,9,107,94
11,MXRNE,4,12,138,
11,PPF44Q2G,9,6,GYM2,88
11,SPF44H,1,2,229,93
11,SPF44QL,1,2,229,P
11,SXRPE,2,12,121,
11,UAF88H3,4,6,235,96
11,ZLUNPD3,3,3,CAFÉ,
11,ZQCTECWD,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE18,1,14,,
10,EEFGCQF,1,4,347,78
10,EXRCE,42,12,214,
10,FMFC8H,4,9,116,95
10,GQF11QLC,15,15,****,25
10,HFF44QGB,2,5,334A,86
10,HGF88QF,1,7,334A,72
10,HUF44HGB,2,6,334A,92
10,HXRTE,45,12,208,
10,HXRUE,45,12,214,
10,MRF44,4,3,205,68
10,MXRNE,46,12,107,
10,PPF44Q2B,18,10,GYM3,95
10,SCF44QG,1,2,139,65
10,SCF44QLG,1,2,139,P
10,SXRXE,45,12,215,
10,UAF44Q3,8,10,235,68
10,ZLUN,8,8,CAFÉ,
10,ZQCTESMM,1,14,,
10,ZQELLCUR,1,13,****,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
12,BCF44T,26,8,108,85
12,EEFGGQGF,2,5,249,80
12,FMF44UQX,4,6,225,82
12,FQF44QQY,7,7,216,93
12,GGF11Q18,45,4,147,
12,GMF11Q9,9,9,,
12,MKFCCTC,1,3,106,78
12,MPF22U,1,2,205,80
12,PPF44Q3B,14,8,GYM3,85
12,ZLUNGG,45,4,CAFÉ,
12,ZQAPFM,1,13,,
12,ZQCTECWD,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
12,ANF44X,2,6,B7,97
12,AUFCCTA,1,2,232,96
12,BCF44T,34,7,108,85
12,EEFGGQGF,2,5,249,84
12,FMF44UQX,2,3,116,100
12,GGF11Q18,45,4,147,
12,GMF11Q8,8,8,,
12,PPF44Q2G,10,7,GYM2,100
12,ZLUNGG,45,4,CAFÉ,
12,ZQAPAN,1,13,,
12,ZQAPFM,1,13,,
12,ZQCTEDA,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
10,AQF44UVT,1,4,206,99
10,BCF44T,31,2,204,100
10,EEF88H,8,10,146,96
10,EXRCE,9,12,121,
10,FSFCCU,5,6,113,87
10,FXTSE,5,12,208,
10,GQF11QLC,15,15,****,35
10,HFF44UQX,3,9,324,95
10,HUF44UQX,2,3,333,100
10,MQFG8HQT,1,1,214,99
10,MRF44HG,10,8,214,100
10,MXRNE,19,12,231,
10,PPF44Q2G,2,2,GYM2,100
10,SCF44H,7,7,141,99
10,SCF44QL,7,7,141,P
10,SXRXE,12,12,124,
10,ZLUN,5,5,CAFÉ,
10,ZQAPHF,1,13,,
10,ZQAPHU,1,13,,
10,ZQCTEERT,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
9,EEFG4,10,5,349,88
9,FMFC4H,1,3,226,100
9,GQF11QLL,15,15,****,35
9,HGF87HQD,10,9,326,97
9,HGF88HQD,10,10,326,97
9,HXRTE,11,12,123,
9,MEF44HG,6,8,104,100
9,MKF44H,3,6,108,95
9,MXRCE,8,12,207,
9,PPF44Q2B,1,2,GYM3,100
9,PPF44Q3B,2,2,GYM3,100
9,SLF44H,7,7,228,99
9,SLF44QL,7,7,228,P
9,SXRKE,8,12,203,
9,ZLUN,4,4,CAFÉ,
9,ZQCTECWD,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
12,EEFGCUQX,2,4,348,100
12,FMF44UQX,1,2,116,100
12,FXTCE,3,12,105,
12,GLFGCH,1,1,334B,99
12,MPF44UQJ,3,7,203,99
12,PPF44Q2G,13,9,GYM2,98
12,PPF44Q3G,12,9,GYM2,95
12,SDF84UVT,1,3,332,95
12,SPF87UQD,1,5,332,95
12,SPF88UQD,1,6,332,95
12,ZLUN,8,8,CAFÉ,
