Grade,Course,Section,Period,Room,Mark1
9,SCF44H,1,2,141,95
12,FMF44UQX,1,2,116,86
9,PPF44Q3B,1,2,GYM3,67
9,SLF88QQ2,1,2,247,65
10,EEF88,1,2,334B,70
9,MEF44HG,1,2,208,90
12,MQF22C,1,2,207,95
9,PPF44Q2G,1,2,GYM2,90
9,PPF44Q3G,1,2,GYM2,90
11,PGF44Q2C,1,2,GYM1,100
11,PPF44Q3B,2,2,GYM3,90
9,SLF44QW,1,2,328B,68
9,PPF44Q2B,2,2,GYM3,65
10,FSFC8,1,2,113,86
10,FSFC8,2,2,125,76
10,EEF88QT,1,2,146,89
12,PPF44Q3G,1,2,GYM2,90
9,EEFG4HH,2,2,346,96
12,SDF88TV,1,2,332,75
11,FSFCCU,1,2,115,80
9,HGF87XHD,1,2,325,69
9,FKFC4,1,2,114,65
12,AQF44QQY,2,2,216,91
10,SPF44H,1,2,229,97
9,HGF87HGD,5,2,314,94
9,PPF44Q2B,2,2,GYM3,95
9,PPF44Q3B,2,2,GYM3,95
10,SCF44QT,1,2,139,70
9,SLF44HG,1,2,231,97
10,SCF44QG,1,2,139,88
10,PPF44Q2B,1,2,GYM3,95
10,PPF44Q3B,1,2,GYM3,88
10,SCF44HG,1,2,139,92
12,SRF22U,1,2,341,78
9,MEF44QT,1,2,208,78
11,EEF44U,1,2,349,96
9,SCF44,1,2,141,84
9,SCF44,2,2,138,76
10,SCF44HG,1,2,139,100
10,FSFC8,1,2,113,67
12,FSFCCU,1,2,115,80
12,SDF88TV,1,2,332,100
10,SCF44H,1,2,141,92
ST,EEF88HT,2,2,348,93
11,FMF44UQX,1,2,116,100
11,EEFGGHQC,1,2,250,95
9,MQF22C,1,2,207,95
10,PPF44Q2G,1,2,GYM2,100
10,UAF44H3,1,2,B27,100
11,SRF22U,1,2,341,96
9,MRF44H,1,2,104,95
10,PPF44Q3B,2,2,GYM3,100
10,UAF44H2,1,2,B27,90
12,MPF22U,1,2,205,97
9,MKF44H,1,2,322,90
9,EEFG4H,3,2,126,91
9,HGF87QQD,7,2,313,87
12,PPF44Q3G,2,2,GYM2,85
10,BCF44T,31,2,204,77
10,PPF44Q2G,2,2,GYM2,75
12,EQF44QQY,2,2,328,65
12,FLFGG,1,2,121,75
10,PPF44Q3G,1,2,GYM2,100
10,SLF88HQ2,1,2,247,90
12,EEF84QF,1,2,331,82
9,SCF44,2,2,138,79
12,AUFCCTA,1,2,232,90
12,PPF44Q3B,2,2,GYM3,90
9,SLF44QW,1,2,328B,65
9,FKFC4,1,2,114,65
9,SLF44QW,1,2,328B,80
12,AUFCCTA,1,2,232,96
9,FKFC4,1,2,114,70
12,AUFCCTA,1,2,232,98
9,EEFG4HH,2,2,346,90
11,EEF44U,1,2,349,95
11,EEF22C,1,2,350,65
9,HGF87XHD,1,2,325,100
9,PHF44Q2,1,2,B17,70
9,PPF44Q3B,1,2,GYM3,65
11,FJFCCU,1,2,124,77
9,HGF87HQD,1,2,321,92
11,FSF44UQX,1,2,123,92
11,EEF44U,2,2,347,83
10,EEF88HG,1,2,146,93
9,PGF44Q3C,1,2,GYM1,95
9,PHF44Q2,1,2,B17,65
10,EEF88,1,2,334B,72
9,PHF44Q3,1,2,B17,80
9,PPF44Q2G,2,2,GYM2,100
10,SCF44,1,2,141,71
9,SCF44,1,2,141,73
9,MRF44H,2,2,107,95
9,SLF88QQ2,1,2,247,65
12,FQF44QQY,2,2,216,98
9,PHF44Q2,1,2,B17,86
9,PPF44Q3B,2,2,GYM3,90
9,SLF44HW,1,2,328B,90
10,HUF44QWD,1,2,326,86
9,PPF44Q2G,2,2,GYM2,100
9,PPF44Q3G,1,2,GYM2,85
9,PGF44Q3C,1,2,GYM1,75
9,PPF44Q2B,1,2,GYM3,85
10,EEF88QT,1,2,146,67
10,PPF44Q3G,1,2,GYM2,100
10,UAF44H2,1,2,B27,100
9,SCF44QG,1,2,139,88
11,FSF44UQX,1,2,123,92
12,PPF44Q3B,1,2,GYM3,88
10,HFF44QQB,1,2,315,73
11,FMF44UQX,1,2,116,95
9,EEFG4,3,2,126,85
11,AUFCCTA,1,2,232,93
9,HUF44HG,1,2,316,96
12,FMF44UQX,1,2,116,90
9,MEF44QG,1,2,208,80
9,FKFC4,1,2,114,72
12,PGF44Q3C,1,2,GYM1,100
12,UAF88H2,1,2,B27,100
12,PPF44Q3B,1,2,GYM3,78
12,PQF44Q2Y,2,2,251,100
9,ULFC4TP,1,2,B39,73
9,HGF87QQD,7,2,313,72
10,PPF44Q3B,1,2,GYM3,65
10,SLF88QQ2,1,2,247,72
10,ULFC4TP,1,2,B39,100
11,FJFCCU,1,2,124,93
9,HGF87XHD,1,2,325,86
9,SHF82H,1,2,228,91
10,PPF44Q3G,1,2,GYM2,70
10,UAF44H2,1,2,B27,90
9,PGF44Q2C,1,2,GYM1,70
9,PGF44Q3C,1,2,GYM1,75
9,SCF44,2,2,138,81
12,UQF44QQY,2,2,216,83
11,FSF44UQX,1,2,123,92
9,EEFG4,3,2,126,65
11,PPF44Q3G,2,2,GYM2,90
11,SLF88QQ2,1,2,247,78
9,FKFC4,1,2,114,65
10,EEF88QT,1,2,146,87
12,FJFCCU,1,2,124,81
9,SHFC2TM,1,2,149,80
10,PPF44Q2G,1,2,GYM2,100
10,UAF44H3,1,2,B27,100
9,FKFC4H,1,2,114,100
11,FLFCCU,1,2,121,93
10,HFF44QQB,1,2,315,81
12,HQF44QQY,2,2,317,98
12,FSF44UQX,1,2,123,95
12,SDF88TV,1,2,332,100
9,HGF87HGD,5,2,314,94
9,HGF87QGD,5,2,314,67
11,EEF44U,1,2,349,75
9,SHFC2TM,1,2,149,100
12,SDF88TV,1,2,332,100
9,EEFG4,3,2,126,65
10,HUF44QT,1,2,316,65
10,EEF88QG,1,2,146,65
9,HGF87HQD,1,2,321,92
12,SDF88TV,1,2,332,85
12,AUFCCTA,1,2,232,100
11,FSFCCU,1,2,115,80
9,EEFG4QG,7,2,246,79
10,FSFC8H,2,2,125,95
12,SDF88TV,1,2,332,85
12,SRF22U,1,2,341,96
9,MRF44H,2,2,107,95
12,HBF22U,1,2,311,99
12,MPF22U,1,2,205,99
12,FSFCCU,1,2,115,65
10,HUF44QT,1,2,316,65
9,SLF88QQ3,1,2,247,70
9,UAF44Q2,1,2,B27,75
10,BCF44T,21,2,204,95
10,PPF44Q3G,2,2,GYM2,100
12,FLFCCU,1,2,121,95
10,PPF44Q2G,1,2,GYM2,75
10,UAF44H3,1,2,B27,100
9,MEF44QG,1,2,208,85
11,SHFC2TM,1,2,149,90
11,EEFGGQQC,1,2,250,65
9,EEFG4,3,2,126,70
10,HUF44UQX,1,2,333,97
12,FSF44UQX,1,2,123,98
11,FSFCCU,1,2,115,70
12,SRF22U,1,2,341,96
12,MPF22U,1,2,205,70
10,BCF44T,31,2,204,100
10,PPF44Q2G,1,2,GYM2,100
ST,EEF88QT,2,2,348,86
10,MRF44,1,2,104,72
9,MKF44,1,2,322,65
10,EEF88,1,2,334B,82
9,PHF44Q2,1,2,B17,65
9,PPF44Q3B,2,2,GYM3,85
9,SHFC2TM,1,2,149,80
9,SLF44,1,2,338,84
11,PPF44Q2B,2,2,GYM3,70
9,SHF82H,1,2,228,100
10,HUF44UQX,1,2,333,100
12,EEF44U,2,2,347,88
9,PPF44Q2B,2,2,GYM3,95
9,UAF44H3,1,2,B27,100
10,EEF88QG,2,2,348,85
9,MEF44H,1,2,219,92
9,EEFG4HH,2,2,346,94
9,SCF44,2,2,138,85
10,MRF44H,2,2,107,90
11,SPF44H,1,2,229,99
12,BCF44T,31,2,204,90
12,PPF44Q2G,1,2,GYM2,100
10,HUF44UQX,1,2,333,95
11,SPF44,1,2,229,88
11,EEF22C,1,2,350,88
10,HUF44UQX,1,2,333,100
10,PPF44Q2G,1,2,GYM2,100
10,UAF44H3,1,2,B27,100
9,FKFC4,1,2,114,65
11,EEF44U,1,2,349,97
9,SHF82H,1,2,228,100
9,HUF44QWD,1,2,326,65
9,SLF44HG,1,2,231,98
10,FSFC8H,2,2,125,100
10,SCF44,1,2,141,89
11,SRF22U,1,2,341,98
11,PGF44Q3C,1,2,GYM1,95
11,UAF88H2,1,2,B27,90
12,FLFGG,1,2,121,65
12,MPF22U,1,2,205,94
9,HGF87QGD,5,2,314,85
11,HBF22U,1,2,311,82
12,HBF22U,1,2,311,82
11,FLFCCU,1,2,121,93
10,SPF44H,1,2,229,99
12,SRF22U,1,2,341,88
11,EEF44U,1,2,349,95
11,PGF44Q2C,1,2,GYM1,85
9,PGF44Q3C,1,2,GYM1,95
9,PHF44H2,1,2,B17,95
12,BCF44T,31,2,204,92
12,PPF44Q2B,2,2,GYM3,95
12,FMF44UQX,1,2,116,95
9,HGF87QQD,1,2,321,80
12,EQF44QQY,2,2,328,95
9,EEF22C,1,2,350,97
11,PGF44Q2C,1,2,GYM1,100
11,PGF44Q3C,1,2,GYM1,95
9,SLF44,1,2,338,71
12,PPF44Q3G,1,2,GYM2,65
12,UAF88Q2,1,2,B27,70
9,SLF44HT,1,2,231,90
9,SLF44,1,2,338,74
9,MKF44H,1,2,322,95
11,EEF22C,1,2,350,86
9,ULFC4TP,1,2,B39,100
12,FSFCCU,1,2,115,85
9,FSFC8,1,2,113,68
9,SLF44,1,2,338,71
9,HGF87XHD,1,2,325,78
9,SLF44HG,1,2,231,95
9,SHFC2TM,1,2,149,100
11,FLFCCU,1,2,121,65
9,HGF87XHD,1,2,325,85
12,FMF44UQX,1,2,116,98
9,MEF44,1,2,219,65
9,EEFG4QH,2,2,346,81
9,HGF87HGD,5,2,314,93
9,HGF87XHD,1,2,325,85
12,SDF88TV,1,2,332,80
12,EEF44U,1,2,349,65
9,MEF44H,1,2,219,96
12,MPF22U,1,2,205,91
12,PPF44Q2B,2,2,GYM3,80
9,PPF44Q2G,1,2,GYM2,100
9,PPF44Q3G,2,2,GYM2,100
9,PHF44Q3,1,2,B17,65
9,PPF44Q2B,1,2,GYM3,65
10,SCF44HG,1,2,139,96
9,HGF87QQD,7,2,313,83
12,EEFGGQQC,1,2,250,65
12,PPF44Q3B,2,2,GYM3,65
10,PGF44Q2C,1,2,GYM1,65
10,UAF44H3,1,2,B27,100
9,FKFC4H,1,2,114,96
9,MKF44H,1,2,322,92
12,AUFCCTA,1,2,232,100
10,HUF44UQX,1,2,333,100
9,FKFC4H,1,2,114,99
11,PGF44Q3C,1,2,GYM1,75
9,PHF44H3,1,2,B17,96
9,PPF44Q2B,2,2,GYM3,90
9,PPF44Q2G,1,2,GYM2,100
9,UAF44H3,1,2,B27,100
9,FKFC4H,1,2,114,90
12,SHF88U,1,2,327,65
11,PGF44Q2C,1,2,GYM1,90
12,SRF22U,1,2,341,88
9,PGF44Q3C,1,2,GYM1,75
9,PHF44Q2,1,2,B17,65
12,HBF22U,1,2,311,92
9,PHF44H2,1,2,B17,100
9,PPF44Q3G,2,2,GYM2,100
12,MPF22U,1,2,205,87
9,MKF44,1,2,322,75
9,PPF44Q2G,2,2,GYM2,100
9,PPF44Q3G,1,2,GYM2,100
10,PPF44Q3B,1,2,GYM3,65
10,SLF88QQ2,1,2,247,65
12,MPF22U,1,2,205,98
12,SDF88TV,1,2,332,100
11,FLFCCU,1,2,121,90
12,FMF44UQX,1,2,116,97
12,MQF44QQY,2,2,204A,100
11,EEF88QT,2,2,348,66
11,SCF44,1,2,141,65
11,FMF44UQX,1,2,116,100
12,MPF22U,1,2,205,85
9,HGF87XHD,1,2,325,80
12,FMF44UQX,1,2,116,82
11,FMF44UQX,1,2,116,97
9,PHF44Q2,1,2,B17,80
9,PPF44Q3G,1,2,GYM2,65
12,AUFCCTA,1,2,232,95
12,HBF22U,1,2,311,74
10,EEF84HF,1,2,331,92
10,SCF44H,1,2,141,97
11,SPF44H,1,2,229,96
9,SLF44,1,2,338,85
10,SCF44,2,2,138,73
9,PPF44Q2G,1,2,GYM2,100
9,PPF44Q3G,1,2,GYM2,100
12,FMF44UQX,1,2,116,86
10,SCF44H,2,2,138,91
10,MRF44H,2,2,107,92
9,HGF87XHD,1,2,325,81
9,HGF87XHD,1,2,325,80
12,HBF22U,1,2,311,91
9,PPF44Q2G,2,2,GYM2,100
9,PPF44Q3G,1,2,GYM2,100
11,PPF44Q2B,1,2,GYM3,100
11,UAF44H3,1,2,B27,100
11,EEF84QFT,1,2,331,71
11,HUF44QG,1,2,316,82
9,SLF44HG,1,2,231,97
9,SCF44H,1,2,141,96
10,PPF44Q2G,2,2,GYM2,100
10,UAF44H3,1,2,B27,100
10,SCF44QG,1,2,139,68
12,BCF44T,31,2,204,67
12,PPF44Q2B,1,2,GYM3,65
10,EEF88,1,2,334B,81
10,EEF88HG,2,2,348,99
9,HGF87HGD,1,2,334A,97
12,SHF88U,1,2,327,85
10,FMF44UQX,1,2,116,65
9,HGF87QQD,7,2,313,82
12,FMF44UQX,1,2,116,65
9,HGF87HGD,1,2,334A,90
9,EEFG4QH,2,2,346,88
11,SPF44H,1,2,229,93
10,SCF44QG,1,2,139,65
12,MPF22U,1,2,205,80
12,AUFCCTA,1,2,232,96
10,BCF44T,31,2,204,100
10,PPF44Q2G,2,2,GYM2,100
9,PPF44Q2B,1,2,GYM3,100
9,PPF44Q3B,2,2,GYM3,100
12,FMF44UQX,1,2,116,100
10,BCF44T,21,2,204,92
10,PPF44Q3G,1,2,GYM2,100
11,FJFCCU,1,2,124,88
9,HGF87HQD,7,2,313,90
9,SLF44QT,1,2,231,83
12,FMF44UQX,1,2,116,65
10,PPF44Q3G,2,2,GYM2,70
10,UAF44H2,1,2,B27,95
9,FSFC8,1,2,113,80
10,UAF44H3,1,2,B27,100
11,SPF44H,1,2,229,95
11,FJFCCU,1,2,124,95
9,HGF87QQD,1,2,321,65
9,PHF44H3,1,2,B17,97
9,PPF44Q2B,1,2,GYM3,100
10,MRF44H,2,2,107,95
10,BCF44T,21,2,204,98
10,PPF44Q3B,2,2,GYM3,95
9,PPF44Q2B,1,2,GYM3,100
9,PPF44Q3B,2,2,GYM3,95
9,HGF87QGD,5,2,314,82
10,HUF44QG,1,2,316,65
12,MQF22C,1,2,207,95
10,MRF44,1,2,104,68
9,MRF44,1,2,104,85
12,MPF22U,1,2,205,97
9,SHF82H,1,2,228,90
12,SDF88TV,1,2,332,95
11,PPF44Q3B,2,2,GYM3,65
11,UAF88H2,1,2,B27,90
9,HGF87QGD,5,2,314,65
12,BCF44T,31,2,204,83
12,PPF44Q2G,1,2,GYM2,70
12,PGF44Q2C,1,2,GYM1,100
12,SDF88TV,1,2,332,100
12,PPF44Q3B,2,2,GYM3,90
11,EEF88HT,2,2,348,91
9,EEF88QG,2,2,348,83
10,HUF44UQX,1,2,333,98
10,EEF88,1,2,334B,85
10,PPF44Q3G,1,2,GYM2,65
10,UAF44Q2,1,2,B27,80
9,EEFG4QH,2,2,346,85
11,FLFCCU,1,2,121,90
10,FKFC4H,1,2,114,90
9,HGF87QQD,1,2,321,65
11,PPF44Q2B,2,2,GYM3,65
10,ULFC4TP,1,2,B39,65
12,PGF44Q2C,1,2,GYM1,100
12,PGF44Q3C,1,2,GYM1,98
12,MPF22U,1,2,205,98
9,HGF87QTD,1,2,334A,66
11,SHF88U,1,2,327,85
9,SHFC2TM,1,2,149,100
12,HBF22U,1,2,311,73
9,MRF44,2,2,107,80
9,PPF44Q2G,2,2,GYM2,83
9,PPF44Q3G,1,2,GYM2,75
12,EEF44U,2,2,347,87
11,UAF88Q3,1,2,B27,65
9,EEFG4HH,2,2,346,98
9,SHF82H,1,2,228,91
10,FSFC8,1,2,113,80
12,SCF44QT,1,2,139,70
10,HFF44QQB,1,2,315,75
12,HBF22U,1,2,311,92
9,HGF87QGD,5,2,314,86
10,HUF44HWD,1,2,326,90
9,HGF87XHD,1,2,325,93
10,UAF44Q2,1,2,B27,65
11,EEF88QG,1,2,146,65
10,SCF44QT,1,2,139,80
10,BCF44T,31,2,204,97
10,PPF44Q2G,2,2,GYM2,100
12,MQF22C,1,2,207,70
10,SCF44H,1,2,141,100
11,EEF22C,1,2,350,90
12,PPF44Q2B,1,2,GYM3,100
9,PPF44Q2B,2,2,GYM3,100
9,PPF44Q3B,2,2,GYM3,85
9,PPF44Q2B,2,2,GYM3,65
9,EEF88H,1,2,334B,92
9,HGF87QGD,5,2,314,87
9,FSFC8H,2,2,125,100
12,EEFGGQQC,1,2,250,82
11,EEFGGQQC,1,2,250,83
12,HBF22U,1,2,311,94
10,HFF44QQB,1,2,315,78
12,EEF22C,1,2,350,73
9,PPF44Q2G,2,2,GYM2,98
9,PPF44Q3G,1,2,GYM2,100
9,HGF87QQD,1,2,321,86
9,MEF44H,1,2,219,93
10,BCF44T,31,2,204,69
10,PPF44Q2G,2,2,GYM2,100
10,MRF44,1,2,104,76
9,HGF87QTD,5,2,314,65
11,PGF44Q2C,1,2,GYM1,85
11,SLF88QQ3,1,2,247,75
9,FKFC4,1,2,114,76
9,PPF44Q3G,1,2,GYM2,100
9,UAF44H2,1,2,B27,90
12,SHF88U,1,2,327,85
9,PPF44Q2B,1,2,GYM3,65
9,PPF44Q3B,1,2,GYM3,65
9,FKFC4H,1,2,114,100
9,FSFC8,1,2,113,65
12,AUFCCTA,1,2,232,100
10,HFF44QQB,1,2,315,83
9,EEFG4HH,2,2,346,94
9,SLF44HT,1,2,231,90
10,HFF44QQB,1,2,315,75
12,AUFCCTA,1,2,232,90
9,EEFG4QH,2,2,346,72
11,PPF44Q3B,1,2,GYM3,100
11,UAF88Q2,1,2,B27,80
11,FSF44UQX,1,2,123,70
11,FSFCCU,1,2,115,81
10,PPF44Q2G,1,2,GYM2,100
10,PPF44Q3G,2,2,GYM2,100
12,UAF44H2,1,2,B27,100
12,MQF22C,1,2,207,95
9,SLF44HG,1,2,231,99
9,MEF44QG,1,2,208,85
9,EEF88QT,1,2,146,70
9,HFF44QQB,1,2,315,80
9,HGF87QGD,1,2,334A,70
11,SPF44,1,2,229,88
9,FSFC8H,2,2,125,95
10,MRF44,2,2,107,88
9,MEF44,1,2,219,65
9,EEFG4QH,2,2,346,74
11,ULFC4TP,1,2,B39,100
9,EEFG4,3,2,126,75
9,HGF87QQD,1,2,321,65
11,HBF22U,1,2,311,91
9,EEFG4HG,7,2,246,90
9,SHFC2TM,1,2,149,90
11,BCF44T,31,2,204,65
9,PHF44Q3,1,2,B17,72
9,PPF44Q2G,2,2,GYM2,65
12,AUFCCTA,1,2,232,98
11,FLFCCU,1,2,121,77
11,ULFC4TP,1,2,B39,86
9,HGF87QQD,7,2,313,72
10,ULFC4TP,1,2,B39,75
9,PHF44H2,1,2,B17,100
9,PPF44Q3G,1,2,GYM2,100
10,PPF44Q3G,2,2,GYM2,90
10,HUF44UQX,1,2,333,85
10,HUF44UQX,1,2,333,97
11,FSFC8H,2,2,125,90
9,HGF87QQD,1,2,321,85
9,PHF44Q2,1,2,B17,65
9,PPF44Q3B,2,2,GYM3,85
9,SHF82H,1,2,228,93
11,SCF44QT,1,2,139,65
12,FSF44UQX,1,2,123,98
11,FSF44UQX,1,2,123,90
9,PHF44Q3,1,2,B17,65
9,PPF44Q2B,1,2,GYM3,95
11,SHF88U,1,2,327,70
9,EEFG4,3,2,126,65
12,HBF22U,1,2,311,91
11,EEF22C,1,2,350,65
9,EEFG4,3,2,126,80
9,SHFC2TM,1,2,149,95
10,SCF44,2,2,138,65
11,FJFCCU,1,2,124,96
9,MEF44,1,2,219,75
9,HGF87QQD,7,2,313,80
9,PHF44Q3,1,2,B17,65
9,PPF44Q2G,2,2,GYM2,98
12,PGF44Q2C,1,2,GYM1,65
11,PPF44Q3G,1,2,GYM2,65
11,SLF88QQ2,1,2,247,77
11,FSFCCU,1,2,115,70
12,SDF88TV,1,2,332,90
9,HGF87QTD,1,2,334A,71
12,SPF44,1,2,229,87
11,SPF44H,1,2,229,97
11,FJFCCU,1,2,124,78
10,PPF44Q2B,1,2,GYM3,65
10,UAF44Q3,1,2,B27,80
9,HGF87QQD,7,2,313,82
9,PPF44Q3B,2,2,GYM3,85
9,SLF88QQ2,1,2,247,65
9,EEFG4QH,2,2,346,89
9,FSFC8,1,2,113,75
12,PGF44Q2C,1,2,GYM1,95
12,PGF44Q3C,1,2,GYM1,95
11,ULFC4TP,1,2,B39,87
10,HFF44QQB,1,2,315,73
11,SCF44QG,1,2,139,65
11,FLFCCU,1,2,121,97
12,EEF84QF,1,2,331,66
9,SCF44,2,2,138,87
12,EEF44U,1,2,349,90
11,FJFCCU,1,2,124,78
9,EEFG4,3,2,126,85
9,SHFC2TM,1,2,149,100
10,PPF44Q2G,2,2,GYM2,75
10,UAF44H3,1,2,B27,90
9,EEFG4,3,2,126,85
9,PHF44Q3,1,2,B17,72
9,PPF44Q2B,2,2,GYM3,90
12,PPF44Q2B,1,2,GYM3,65
9,SHFC2TM,1,2,149,100
10,BCF44T,21,2,204,90
10,PGF44Q3C,1,2,GYM1,95
12,AUFCCTA,1,2,232,96
12,HBF22U,1,2,311,96
9,EEFG4,3,2,126,70
9,HGF87XHD,1,2,325,94
9,PPF44Q3B,2,2,GYM3,90
9,UAF44H2,1,2,B27,90
9,HGF87XHD,1,2,325,100
12,PGF44Q2C,1,2,GYM1,100
12,PGF44Q3C,1,2,GYM1,100
12,SHF88U,1,2,327,85
9,PGF44Q2C,1,2,GYM1,100
9,PHF44H3,1,2,B17,98
9,MKF44H,1,2,322,92
9,MRF44,1,2,104,78
9,HGF87QQD,7,2,313,80
10,HUF44UQX,1,2,333,100
10,SCF44H,1,2,141,94
9,MEF44H,1,2,219,91
12,BCF44T,31,2,204,91
12,PGF44Q2C,1,2,GYM1,100
9,MKF44,1,2,322,80
10,EEF88HG,2,2,348,98
11,PGF44Q3C,1,2,GYM1,95
11,PPF44Q2G,1,2,GYM2,100
10,SHF88U,1,2,327,80
9,SLF44QT,1,2,231,85
11,SLF44,1,2,338,85
9,SHFC2TM,1,2,149,90
9,PPF44Q2B,2,2,GYM3,85
9,SLF88QQ3,1,2,247,67
12,PPF44Q2G,2,2,GYM2,98
12,PPF44Q3G,2,2,GYM2,90
12,FLFCCU,1,2,121,92
11,SPF44H,1,2,229,93
9,PHF44Q2,1,2,B17,65
9,PPF44Q3G,1,2,GYM2,65
11,HUF44QT,1,2,316,75
12,SHF88U,1,2,327,80
11,SPF44,1,2,229,82
9,MRF44,2,2,107,88
9,PHF44Q3,1,2,B17,80
9,PPF44Q2G,2,2,GYM2,65
11,PPF44Q3B,2,2,GYM3,70
10,EEF88,1,2,334B,65
9,MEF44,1,2,219,65
12,PPF44Q2G,1,2,GYM2,100
10,HUF44UQX,1,2,333,77
12,SDF88TV,1,2,332,95
9,HGF87QQD,7,2,313,73
9,HGF87QGD,1,2,334A,80
9,EEFG4,3,2,126,65
9,PHF44H2,1,2,B17,96
9,PPF44Q3G,2,2,GYM2,95
12,SDF88TV,1,2,332,65
11,EEF84QF,1,2,331,81
12,PGF44Q3C,1,2,GYM1,95
12,FJFCCU,1,2,124,95
10,PGF44Q2C,1,2,GYM1,65
12,PGF44Q2C,1,2,GYM1,95
12,PGF44Q3C,1,2,GYM1,95
9,SHF82H,1,2,228,96
10,FSFC8,1,2,113,70
10,FSFC8,2,2,125,78
12,SHF88U,1,2,327,100
9,SCF44,2,2,138,65
9,MEF44QG,1,2,208,84
9,EEFG4HH,2,2,346,93
10,SCF44QT,1,2,139,88
9,SLF44QG,1,2,231,84
9,BCF44T,21,2,204,70
9,SLF88QQ3,1,2,247,76
9,EEFG4H,3,2,126,90
9,EEFG4HH,2,2,346,94
10,EEF88,1,2,334B,65
9,HGF87QQD,1,2,321,85
9,SHF82H,1,2,228,100
9,HGF87HQD,7,2,313,91
9,PHF44H3,1,2,B17,90
9,PPF44Q2B,2,2,GYM3,95
11,FLFCCU,1,2,121,91
11,FJFCCU,1,2,124,66
10,HFF44QQB,1,2,315,82
11,MQF22C,1,2,207,90
10,PPF44Q3B,2,2,GYM3,90
9,FKFC4H,1,2,114,98
12,FSF44UQX,1,2,123,100
10,SCF44,2,2,138,77
9,HGF87HQD,7,2,313,97
9,HGF87QGD,5,2,314,84
10,EEF88H,1,2,334B,92
9,EEFG4QT,7,2,246,83
10,EEF88,1,2,334B,77
9,HGF87QTD,5,2,314,66
10,MRF44H,2,2,107,92
12,SRF22U,1,2,341,55
10,PPF44Q2B,1,2,GYM3,100
10,UAF44H3,1,2,B27,100
10,EEF88,1,2,334B,65
9,PHF44Q3,1,2,B17,70
9,PPF44Q2G,2,2,GYM2,65
11,PPF44Q2G,2,2,GYM2,65
9,HGF87HQD,1,2,321,92
9,SHF82,1,2,228,75
9,EEFG4QH,2,2,346,88
9,EEFG4HH,2,2,346,91
10,PPF44Q3B,1,2,GYM3,100
10,UAF44H2,1,2,B27,100
12,SHF88U,1,2,327,85
9,PPF44Q2G,2,2,GYM2,98
9,UAF44H3,1,2,B27,90
9,HGF87QTD,5,2,314,85
9,FKFC4,1,2,114,80
9,PPF44Q2B,2,2,GYM3,95
9,PPF44Q3B,2,2,GYM3,90
9,HGF87QQD,1,2,321,80
10,UAF88Q2,1,2,B27,65
9,PPF44Q2G,1,2,GYM2,75
9,UAF44H3,1,2,B27,95
9,PPF44Q2G,2,2,GYM2,78
9,UAF44H3,1,2,B27,90
10,PGF44Q2C,1,2,GYM1,75
10,PGF44Q3C,1,2,GYM1,75
9,EEFG4HG,7,2,246,100
10,MRF44,1,2,104,86
10,PGF44Q2C,1,2,GYM1,100
10,PGF44Q3C,1,2,GYM1,100
12,BCF44T,21,2,204,84
10,BCF44T,31,2,204,91
11,EEF44U,2,2,347,80
9,PPF44Q2B,1,2,GYM3,90
9,UAF44Q3,1,2,B27,85
10,FSFC8H,1,2,113,100
10,PPF44Q3G,2,2,GYM2,80
10,UAF44Q2,1,2,B27,80
12,EEF88QG,2,2,348,65
10,PPF44Q2G,2,2,GYM2,75
10,UAF44H3,1,2,B27,95
9,EEFG4H,3,2,126,95
12,EEF44U,2,2,347,81
10,EEF88,1,2,334B,82
9,MEF44QT,1,2,208,65
9,SHF82H,1,2,228,100
9,PPF44Q2B,1,2,GYM3,85
9,SLF88QQ3,1,2,247,88
9,HUF44QWD,1,2,326,65
12,MPF22U,1,2,205,88
11,EEF44U,1,2,349,95
11,FSF44UQX,1,2,123,98
9,HGF87QGD,1,2,334A,75
12,PGF44Q2C,1,2,GYM1,80
12,PGF44Q3C,1,2,GYM1,75
9,FSFC8H,2,2,125,96
9,PGF44Q2C,1,2,GYM1,100
9,PGF44Q3C,1,2,GYM1,95
9,PHF44Q2,1,2,B17,65
9,PPF44Q3B,2,2,GYM3,80
9,HGF87QTD,5,2,314,70
10,PPF44Q3B,2,2,GYM3,90
10,SLF88QQ2,1,2,247,73
9,EEFG4QT,7,2,246,73
12,MPF22U,1,2,205,99
10,MRF44,1,2,104,86
9,EEF88,1,2,334B,81
11,FJFCCU,1,2,124,89
11,PPF44Q3G,2,2,GYM2,90
12,FSF44UQX,1,2,123,90
9,UAF44Q2,1,2,B27,65
ST,EEF88HT,1,2,146,93
9,EEFG4H,3,2,126,92
9,EEF84HF,1,2,331,92
12,MPF22U,1,2,205,99
10,HUF44UQX,1,2,333,95
10,BCF44T,31,2,204,91
10,PPF44Q2G,1,2,GYM2,100
9,EEF88QG,2,2,348,65
9,HGF87XHD,1,2,325,100
9,PHF44H3,1,2,B17,96
9,PPF44Q2G,2,2,GYM2,100
10,MRF44,1,2,104,70
9,PPF44Q2B,2,2,GYM3,95
9,UAF44H3,1,2,B27,100
11,PPF44Q3B,1,2,GYM3,65
10,MRF44,1,2,104,83
9,HGF87QQD,7,2,313,73
11,FSF44UQX,1,2,123,65
11,EEF44U,1,2,349,97
10,MRF44,2,2,107,65
9,SLF44HG,1,2,231,95
11,EEF44U,2,2,347,92
